uid,participant_id,video_id,narration,start_timestamp,stop_timestamp,start_frame,stop_frame,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes
233,P01,P01_01,put down spatula,00:17:46.54,00:17:47.60,63992,64055,put-down,1,spatula,22,['spatula'],[22]
234,P01,P01_01,take container,00:17:54.15,00:17:56.28,64449,64576,take,0,container,29,['container'],[29]
235,P01,P01_01,open container,00:17:55.38,00:17:56.71,64522,64602,open,2,container,29,['container'],[29]
236,P01,P01_01,take container out of container,00:17:57.10,00:17:58.82,64625,64729,take,0,container,29,"['container', 'container']","[29, 29]"
237,P01,P01_01,close container,00:17:59.03,00:18:03.58,64741,65014,close,3,container,29,['container'],[29]
238,P01,P01_01,put container back into cupboard,00:18:03.68,00:18:04.55,65020,65073,put,1,container,29,"['container', 'cupboard']","[29, 8]"
239,P01,P01_01,take spatula,00:18:06.44,00:18:07.95,65186,65277,take,0,spatula,22,['spatula'],[22]
240,P01,P01_01,stir rice,00:18:07.48,00:18:12.33,65248,65539,stir,6,rice,44,['rice'],[44]
241,P01,P01_01,stir vegetables and tofu,00:18:14.25,00:18:23.39,65655,66203,stir,6,vegetable,90,"['vegetable', 'tofu']","[90, 159]"
242,P01,P01_01,still stirring vegetables and tofu,00:18:19.02,00:18:51.26,65941,67875,stir,6,vegetable,90,"['vegetable', 'tofu']","[90, 159]"
243,P01,P01_01,put down spatula,00:18:51.93,00:18:53.76,67915,68025,put-down,1,spatula,22,['spatula'],[22]
244,P01,P01_01,stir vegetables,00:19:23.09,00:19:31.98,69785,70318,stir,6,vegetable,90,['vegetable'],[90]
245,P01,P01_01,stir rice,00:19:32.15,00:19:38.40,70329,70704,stir,6,rice,44,['rice'],[44]
246,P01,P01_01,put down spatula,00:19:38.58,00:19:40.53,70714,70831,put-down,1,spatula,22,['spatula'],[22]
248,P01,P01_01,take spatula,00:20:14.16,00:20:15.40,72849,72924,take,0,spatula,22,['spatula'],[22]
249,P01,P01_01,put down spatula,00:20:15.19,00:20:25.84,72911,73550,put-down,1,spatula,22,['spatula'],[22]
250,P01,P01_01,stir vegetables and tofu,00:20:15.33,00:20:25.72,72919,73543,stir,6,vegetable,90,"['vegetable', 'tofu']","[90, 159]"
251,P01,P01_01,take spoon,00:20:25.60,00:20:26.60,73536,73596,take,0,spoon,7,['spoon'],[7]
252,P01,P01_01,scoop rice,00:20:27.73,00:20:30.68,73663,73840,scoop,19,rice,44,['rice'],[44]
253,P01,P01_01,taste rice,00:20:31.57,00:20:36.04,73894,74162,taste,39,rice,44,['rice'],[44]
254,P01,P01_01,put down spoon,00:20:36.14,00:20:38.93,74168,74335,put-down,1,spoon,7,['spoon'],[7]
255,P01,P01_01,open cupboard,00:20:47.89,00:20:49.76,74873,74985,open,2,cupboard,8,['cupboard'],[8]
256,P01,P01_01,take drainer,00:20:51.05,00:20:52.99,75063,75179,take,0,drainer,61,['drainer'],[61]
257,P01,P01_01,take glass and bottle,00:21:03.99,00:21:05.35,75839,75921,take,0,glass,16,"['glass', 'bottle']","[16, 28]"
258,P01,P01_01,pour water onto glass,00:21:05.00,00:21:10.37,75900,76222,pour,7,water,17,"['water', 'glass']","[17, 16]"
259,P01,P01_01,drink water,00:21:10.93,00:21:16.66,76255,76599,drink,58,water,17,['water'],[17]
260,P01,P01_01,put down bottle,00:21:12.55,00:21:13.96,76353,76437,put-down,1,bottle,28,['bottle'],[28]
261,P01,P01_01,put down glass,00:21:16.12,00:21:17.61,76567,76656,put-down,1,glass,16,['glass'],[16]
262,P01,P01_01,take spatula,00:21:20.72,00:21:21.54,76843,76892,take,0,spatula,22,['spatula'],[22]
263,P01,P01_01,stir vegetables and tofu,00:21:21.73,00:21:32.70,76903,77562,stir,6,vegetable,90,"['vegetable', 'tofu']","[90, 159]"
264,P01,P01_01,still stirring vegetables and tofu,00:21:29.56,00:21:36.27,77373,77776,stir,6,vegetable,90,"['vegetable', 'tofu']","[90, 159]"
265,P01,P01_01,put down spatula,00:21:35.96,00:21:36.98,77757,77818,put-down,1,spatula,22,['spatula'],[22]
266,P01,P01_01,take spatula,00:21:44.50,00:21:45.45,78270,78327,take,0,spatula,22,['spatula'],[22]
267,P01,P01_01,stir rice,00:21:46.28,00:21:52.18,78376,78730,stir,6,rice,44,['rice'],[44]
268,P01,P01_01,put down spatula,00:21:51.47,00:21:54.03,78688,78841,put-down,1,spatula,22,['spatula'],[22]
271,P01,P01_01,take spoon,00:22:33.66,00:22:35.47,81219,81328,take,0,spoon,7,['spoon'],[7]
272,P01,P01_01,scoop rice,00:22:35.25,00:22:39.79,81315,81587,scoop,19,rice,44,['rice'],[44]
273,P01,P01_01,taste rice,00:22:39.78,00:22:45.40,81586,81924,taste,39,rice,44,['rice'],[44]
274,P01,P01_01,put down spoon,00:22:46.01,00:22:49.61,81960,82176,put-down,1,spoon,7,['spoon'],[7]
275,P01,P01_01,turn off hob,00:22:49.72,00:22:53.80,82183,82428,turn-off,15,hob,47,['hob'],[47]
276,P01,P01_01,take saucepan,00:23:12.79,00:23:15.13,83567,83707,take,0,saucepan,1,['saucepan'],[1]
277,P01,P01_01,drain saucepan,00:23:16.56,00:23:21.29,83793,84077,drain,48,saucepan,1,['saucepan'],[1]
278,P01,P01_01,drain rice,00:23:21.98,00:23:28.80,84118,84528,drain,48,rice,44,['rice'],[44]
279,P01,P01_01,pour rice onto pan,00:23:29.67,00:23:33.10,84580,84786,pour,7,rice,44,"['rice', 'pan']","[44, 1]"
280,P01,P01_01,put on drainer,00:23:33.00,00:23:34.00,84780,84840,put-on,1,drainer,61,['drainer'],[61]
281,P01,P01_01,scoop rice,00:23:34.71,00:23:44.23,84882,85453,scoop,19,rice,44,['rice'],[44]
282,P01,P01_01,put down saucepan,00:23:44.20,00:23:45.98,85452,85558,put-down,1,saucepan,1,['saucepan'],[1]
283,P01,P01_01,put down drainer,00:23:46.14,00:23:47.80,85568,85668,put-down,1,drainer,61,['drainer'],[61]
284,P01,P01_01,put down spatula,00:23:48.37,00:23:49.19,85702,85751,put-down,1,spatula,22,['spatula'],[22]
285,P01,P01_01,take spatula,00:23:49.49,00:23:50.24,85769,85814,take,0,spatula,22,['spatula'],[22]
286,P01,P01_01,stir vegetables rice and tofu,00:23:50.72,00:23:56.34,85843,86180,stir,6,vegetable,90,"['vegetable', 'rice:vegetable', 'tofu']","[90, 44, 159]"
287,P01,P01_01,put down spatula,00:23:56.35,00:23:57.03,86181,86221,put-down,1,spatula,22,['spatula'],[22]
288,P01,P01_01,pour curry powder,00:23:56.96,00:24:03.62,86217,86617,pour,7,powder:curry,155,['powder:curry'],[155]
289,P01,P01_01,take curry powder,00:23:57.14,00:23:57.82,86228,86269,take,0,powder:curry,155,['powder:curry'],[155]
290,P01,P01_01,open curry powder,00:23:58.23,00:23:59.16,86293,86349,open,2,powder:curry,155,['powder:curry'],[155]
291,P01,P01_01,put down curry powder,00:24:02.96,00:24:04.06,86577,86643,put-down,1,powder:curry,155,['powder:curry'],[155]
292,P01,P01_01,take spatula,00:24:03.85,00:24:04.93,86631,86695,take,0,spatula,22,['spatula'],[22]
293,P01,P01_01,stir rice,00:24:04.87,00:24:17.00,86692,87420,stir,6,rice,44,['rice'],[44]
294,P01,P01_01,still stirring rice,00:24:15.34,00:24:22.60,87320,87756,stir,6,rice,44,['rice'],[44]
295,P01,P01_01,still stirring rice,00:24:22.70,00:24:29.94,87762,88196,stir,6,rice,44,['rice'],[44]
296,P01,P01_01,still stirring rice,00:24:30.04,00:25:05.28,88202,90316,stir,6,rice,44,['rice'],[44]
297,P01,P01_01,turn off hob,00:25:04.53,00:25:07.43,90271,90445,turn-off,15,hob,47,['hob'],[47]
298,P01,P01_01,stir rice,00:25:08.06,00:25:18.08,90483,91084,stir,6,rice,44,['rice'],[44]
299,P01,P01_01,still stirring rice,00:25:18.18,00:25:26.20,91090,91572,stir,6,rice,44,['rice'],[44]
300,P01,P01_01,still stirring rice,00:25:24.00,00:25:48.50,91440,92910,stir,6,rice,44,['rice'],[44]
301,P01,P01_01,put down spatula,00:25:48.75,00:25:49.85,92925,92991,put-down,1,spatula,22,['spatula'],[22]
302,P01,P01_01,close curry powder,00:25:50.10,00:25:54.13,93006,93247,close,3,powder:curry,155,['powder:curry'],[155]
303,P01,P01_01,put curry powder down,00:25:54.44,00:25:55.19,93266,93311,put,1,powder:curry,155,['powder:curry'],[155]
304,P01,P01_01,take container,00:25:55.54,00:25:56.79,93332,93407,take,0,container,29,['container'],[29]
305,P01,P01_01,take spatula,00:25:56.82,00:25:58.67,93409,93520,take,0,spatula,22,['spatula'],[22]
306,P01,P01_01,pour rice into container,00:25:57.62,00:26:02.98,93457,93778,pour,7,rice,44,"['rice', 'container']","[44, 29]"
307,P01,P01_01,pour rice into container,00:26:00.82,00:26:13.78,93649,94426,pour,7,rice,44,"['rice', 'container']","[44, 29]"
308,P01,P01_01,scoop rice,00:26:02.53,00:26:04.28,93751,93856,scoop,19,rice,44,['rice'],[44]
309,P01,P01_01,pour rice into container,00:26:04.38,00:26:06.13,93862,93967,pour,7,rice,44,"['rice', 'container']","[44, 29]"
310,P01,P01_01,scoop rice,00:26:06.48,00:26:08.48,93988,94108,scoop,19,rice,44,['rice'],[44]
311,P01,P01_01,put down container,00:26:13.89,00:26:14.66,94433,94479,put-down,1,container,29,['container'],[29]
312,P01,P01_01,put down spatula,00:26:14.19,00:26:15.30,94451,94518,put-down,1,spatula,22,['spatula'],[22]
313,P01,P01_01,take plate,00:26:15.37,00:26:17.29,94522,94637,take,0,plate,4,['plate'],[4]
314,P01,P01_01,put down plate,00:26:17.78,00:26:19.15,94666,94749,put-down,1,plate,4,['plate'],[4]
315,P01,P01_01,take spatula,00:26:19.22,00:26:20.16,94753,94809,take,0,spatula,22,['spatula'],[22]
316,P01,P01_01,pour rice onto plate,00:26:20.10,00:26:32.56,94806,95553,pour,7,rice,44,"['rice', 'plate']","[44, 4]"
317,P01,P01_01,scoop rice,00:26:33.88,00:26:39.85,95632,95991,scoop,19,rice,44,['rice'],[44]
318,P01,P01_01,scoop rice,00:26:40.67,00:26:46.04,96040,96362,scoop,19,rice,44,['rice'],[44]
319,P01,P01_01,pour rice into container,00:26:46.11,00:26:58.12,96366,97087,pour,7,rice,44,"['rice', 'container']","[44, 29]"
320,P01,P01_01,scoop rice,00:26:46.24,00:26:58.73,96374,97123,scoop,19,rice,44,['rice'],[44]
321,P01,P01_01,put down spatula,00:26:58.16,00:27:00.51,97089,97230,put-down,1,spatula,22,['spatula'],[22]
322,P01,P01_01,put down pan,00:27:00.99,00:27:03.13,97259,97387,put-down,1,pan,1,['pan'],[1]
323,P01,P01_01,open tap,00:27:05.28,00:27:06.96,97516,97617,open,2,tap,3,['tap'],[3]
324,P01,P01_01,washing pan,00:27:07.07,00:27:09.70,97624,97782,wash,4,pan,1,['pan'],[1]
325,P01,P01_01,wash saucepan,00:27:10.12,00:27:13.57,97807,98014,wash,4,saucepan,1,['saucepan'],[1]
326,P01,P01_01,wash drainer,00:27:13.69,00:27:15.21,98021,98112,wash,4,drainer,61,['drainer'],[61]
327,P01,P01_01,close tap,00:27:14.97,00:27:16.13,98098,98167,close,3,tap,3,['tap'],[3]
328,P01,P01_01,take plate,00:27:17.63,00:27:19.73,98257,98383,take,0,plate,4,['plate'],[4]
329,P01,P01_01,put down plate,00:27:20.40,00:27:21.69,98424,98501,put-down,1,plate,4,['plate'],[4]
330,P01,P01_02,take plate,00:00:05.07,00:00:06.84,304,410,take,0,plate,4,['plate'],[4]
331,P01,P01_02,open bin,00:00:08.61,00:00:09.28,516,556,open,2,bin,25,['bin'],[25]
332,P01,P01_02,throw leftovers into bin,00:00:10.13,00:00:18.13,607,1087,throw,8,leftover,209,"['leftover', 'bin']","[209, 25]"
333,P01,P01_02,close bin,00:00:18.38,00:00:19.13,1102,1147,close,3,bin,25,['bin'],[25]
334,P01,P01_02,put down plate,00:00:21.01,00:00:22.56,1260,1353,put-down,1,plate,4,['plate'],[4]
335,P01,P01_02,take sponge,00:00:24.02,00:00:25.25,1441,1515,take,0,sponge,21,['sponge'],[21]
336,P01,P01_02,squeeze sponge,00:00:24.53,00:00:25.87,1471,1552,squeeze,21,sponge,21,['sponge'],[21]
337,P01,P01_02,open tap,00:00:26.26,00:00:27.30,1575,1638,open,2,tap,3,['tap'],[3]
338,P01,P01_02,rinse sponge,00:00:26.75,00:00:29.25,1605,1755,rinse,4,sponge,21,['sponge'],[21]
339,P01,P01_02,take washing up liquid,00:00:28.71,00:00:30.18,1722,1810,take-up,0,liquid,71,['liquid'],[71]
340,P01,P01_02,pour washing up liquid into sponge,00:00:30.20,00:00:32.45,1812,1947,pour-up,7,liquid,71,"['liquid', 'sponge']","[71, 21]"
341,P01,P01_02,squeeze sponge,00:00:32.48,00:00:35.54,1948,2132,squeeze,21,sponge,21,['sponge'],[21]
342,P01,P01_02,take fork,00:00:34.64,00:00:35.70,2078,2142,take,0,fork,18,['fork'],[18]
343,P01,P01_02,wash fork,00:00:35.49,00:00:41.24,2129,2474,wash,4,fork,18,['fork'],[18]
344,P01,P01_02,take knife,00:00:41.75,00:00:42.63,2505,2557,take,0,knife,5,['knife'],[5]
345,P01,P01_02,wash knife,00:00:42.69,00:00:49.44,2561,2966,wash,4,knife,5,['knife'],[5]
346,P01,P01_02,put down knife,00:00:49.51,00:00:50.02,2970,3001,put-down,1,knife,5,['knife'],[5]
347,P01,P01_02,take plate,00:00:50.32,00:00:51.14,3019,3068,take,0,plate,4,['plate'],[4]
348,P01,P01_02,wash plate,00:00:50.89,00:01:00.52,3053,3631,wash,4,plate,4,['plate'],[4]
349,P01,P01_02,still washing plate,00:01:00.45,00:01:03.42,3627,3805,wash,4,plate,4,['plate'],[4]
350,P01,P01_02,put down plate,00:01:03.16,00:01:04.13,3789,3847,put-down,1,plate,4,['plate'],[4]
351,P01,P01_02,take spatula,00:01:04.23,00:01:04.86,3853,3891,take,0,spatula,22,['spatula'],[22]
352,P01,P01_02,open tap,00:01:06.61,00:01:07.63,3996,4057,open,2,tap,3,['tap'],[3]
353,P01,P01_02,rinse spatula,00:01:07.38,00:01:09.37,4042,4162,rinse,4,spatula,22,['spatula'],[22]
354,P01,P01_02,wash spatula,00:01:09.32,00:01:17.33,4159,4639,wash,4,spatula,22,['spatula'],[22]
355,P01,P01_02,still washing spatula,00:01:16.18,00:01:21.23,4570,4873,wash,4,spatula,22,['spatula'],[22]
356,P01,P01_02,put down spatula,00:01:20.12,00:01:22.00,4807,4920,put-down,1,spatula,22,['spatula'],[22]
357,P01,P01_02,take colander,00:01:22.10,00:01:22.92,4926,4975,take,0,colander,42,['colander'],[42]
358,P01,P01_02,wash colander,00:01:22.91,00:01:28.34,4974,5300,wash,4,colander,42,['colander'],[42]
359,P01,P01_02,put down colander,00:01:28.08,00:01:29.72,5284,5383,put-down,1,colander,42,['colander'],[42]
360,P01,P01_02,take saucepan,00:01:29.79,00:01:31.38,5387,5482,take,0,saucepan,1,['saucepan'],[1]
361,P01,P01_02,wash saucepan,00:01:31.48,00:01:35.73,5488,5743,wash,4,saucepan,1,['saucepan'],[1]
362,P01,P01_02,still washing saucepan,00:01:35.71,00:01:41.20,5742,6072,wash,4,saucepan,1,['saucepan'],[1]
363,P01,P01_02,still washing saucepan,00:01:41.30,00:01:48.40,6078,6504,wash,4,saucepan,1,['saucepan'],[1]
364,P01,P01_02,take colander,00:01:49.17,00:01:51.29,6550,6677,take,0,colander,42,['colander'],[42]
365,P01,P01_02,put down saucepan,00:01:49.17,00:01:50.91,6550,6654,put-down,1,saucepan,1,['saucepan'],[1]
366,P01,P01_02,put down colander,00:01:50.75,00:01:52.25,6645,6735,put-down,1,colander,42,['colander'],[42]
367,P01,P01_02,empty pan,00:01:53.35,00:01:55.98,6801,6958,empty,18,pan,1,['pan'],[1]
368,P01,P01_02,wash pan,00:01:56.69,00:02:03.94,7001,7436,wash,4,pan,1,['pan'],[1]
369,P01,P01_02,still washing pan,00:02:05.13,00:02:11.38,7507,7882,wash,4,pan,1,['pan'],[1]
370,P01,P01_02,continue washing pan,00:02:11.48,00:02:16.33,7888,8179,wash,4,pan,1,['pan'],[1]
371,P01,P01_02,put down pan,00:02:16.33,00:02:17.93,8179,8275,put-down,1,pan,1,['pan'],[1]
372,P01,P01_02,take cutting board,00:02:18.53,00:02:20.53,8311,8431,take,0,board:cutting,19,['board:cutting'],[19]
373,P01,P01_02,wash cutting board,00:02:20.87,00:02:26.62,8452,8797,wash,4,board:cutting,19,['board:cutting'],[19]
374,P01,P01_02,still washing cutting board,00:02:27.73,00:02:32.22,8863,9133,wash,4,board:cutting,19,['board:cutting'],[19]
375,P01,P01_02,put down cutting board,00:02:32.32,00:02:33.57,9139,9214,put-down,1,board:cutting,19,['board:cutting'],[19]
376,P01,P01_02,take grater,00:02:33.75,00:02:34.79,9225,9287,take,0,grater,131,['grater'],[131]
377,P01,P01_02,wash grater,00:02:34.71,00:02:37.06,9282,9423,wash,4,grater,131,['grater'],[131]
378,P01,P01_02,still washing grater,00:02:35.68,00:02:43.60,9340,9816,wash,4,grater,131,['grater'],[131]
379,P01,P01_02,put down sponge,00:02:43.39,00:02:43.96,9803,9837,put-down,1,sponge,21,['sponge'],[21]
380,P01,P01_02,put down grater,00:02:44.84,00:02:46.74,9890,10004,put-down,1,grater,131,['grater'],[131]
381,P01,P01_02,take spoon,00:02:48.31,00:02:49.34,10098,10160,take,0,spoon,7,['spoon'],[7]
382,P01,P01_02,take sponge,00:02:50.83,00:02:51.46,10249,10287,take,0,sponge,21,['sponge'],[21]
383,P01,P01_02,wash spoon,00:02:51.54,00:02:53.54,10292,10412,wash,4,spoon,7,['spoon'],[7]
384,P01,P01_02,put down sponge,00:02:52.98,00:02:53.71,10378,10422,put-down,1,sponge,21,['sponge'],[21]
385,P01,P01_02,open tap,00:02:53.74,00:02:55.49,10424,10529,open,2,tap,3,['tap'],[3]
386,P01,P01_02,rinse hand,00:02:55.36,00:02:56.45,10521,10587,rinse,4,hand,12,['hand'],[12]
387,P01,P01_02,rinse spoon,00:02:56.55,00:02:59.73,10593,10783,rinse,4,spoon,7,['spoon'],[7]
388,P01,P01_02,rinse grater,00:03:01.48,00:03:08.71,10888,11322,rinse,4,grater,131,['grater'],[131]
389,P01,P01_02,still rinsing grater,00:03:08.81,00:03:19.08,11328,11944,rinse,4,grater,131,['grater'],[131]
390,P01,P01_02,put down grater,00:03:19.58,00:03:20.50,11974,12030,put-down,1,grater,131,['grater'],[131]
391,P01,P01_02,take colander,00:03:20.43,00:03:22.26,12025,12135,take,0,colander,42,['colander'],[42]
392,P01,P01_02,rinse colander,00:03:22.42,00:03:30.66,12145,12639,rinse,4,colander,42,['colander'],[42]
393,P01,P01_02,still rinsing colander,00:03:28.16,00:03:36.92,12489,13015,rinse,4,colander,42,['colander'],[42]
394,P01,P01_02,put down colander,00:03:37.48,00:03:38.43,13048,13105,put-down,1,colander,42,['colander'],[42]
395,P01,P01_02,take spatula,00:03:38.35,00:03:39.61,13101,13176,take,0,spatula,22,['spatula'],[22]
397,P01,P01_02,put down spatula,00:03:46.66,00:03:48.11,13599,13686,put-down,1,spatula,22,['spatula'],[22]
398,P01,P01_02,take saucepan,00:03:50.37,00:03:51.17,13822,13870,take,0,saucepan,1,['saucepan'],[1]
399,P01,P01_02,rinse saucepan,00:03:51.27,00:03:58.94,13876,14336,rinse,4,saucepan,1,['saucepan'],[1]
400,P01,P01_02,still rinsing saucepan,00:03:59.04,00:04:06.20,14342,14772,rinse,4,saucepan,1,['saucepan'],[1]
401,P01,P01_02,put down saucepan,00:04:05.66,00:04:08.95,14739,14937,put-down,1,saucepan,1,['saucepan'],[1]
402,P01,P01_02,empty pan,00:04:09.25,00:04:13.40,14955,15204,empty,18,pan,1,['pan'],[1]
403,P01,P01_02,empty pan,00:04:12.43,00:04:13.91,15145,15234,empty,18,pan,1,['pan'],[1]
404,P01,P01_02,rinse pan,00:04:13.77,00:04:21.44,15226,15686,rinse,4,pan,1,['pan'],[1]
405,P01,P01_02,wash pan,00:04:14.00,00:04:22.99,15240,15779,wash,4,pan,1,['pan'],[1]
406,P01,P01_02,adjusting top,00:04:16.74,00:04:18.28,15404,15496,adjust,17,top,78,['top'],[78]
407,P01,P01_02,wash pan,00:04:17.96,00:04:24.21,15477,15852,wash,4,pan,1,['pan'],[1]
408,P01,P01_02,still rinsing pan,00:04:22.51,00:04:30.91,15750,16254,rinse,4,pan,1,['pan'],[1]
409,P01,P01_02,washing pans,00:04:30.59,00:04:38.50,16235,16710,wash,4,pan,1,['pan'],[1]
410,P01,P01_02,rinse pan,00:04:38.90,00:04:45.87,16734,17152,rinse,4,pan,1,['pan'],[1]
411,P01,P01_02,still rinsing pan,00:04:39.21,00:04:48.69,16752,17321,rinse,4,pan,1,['pan'],[1]
412,P01,P01_02,put down pan,00:04:48.79,00:04:50.98,17327,17458,put-down,1,pan,1,['pan'],[1]
413,P01,P01_02,take knife,00:04:50.08,00:04:51.44,17404,17486,take,0,knife,5,['knife'],[5]
414,P01,P01_02,rinse knife,00:04:51.32,00:04:55.41,17479,17724,rinse,4,knife,5,['knife'],[5]
415,P01,P01_02,take fork,00:04:55.47,00:04:56.22,17728,17773,take,0,fork,18,['fork'],[18]
416,P01,P01_02,put down knife,00:04:55.49,00:04:56.98,17729,17818,put-down,1,knife,5,['knife'],[5]
417,P01,P01_02,rinse fork,00:04:56.32,00:04:59.60,17779,17976,rinse,4,fork,18,['fork'],[18]
418,P01,P01_02,put down fork,00:04:59.67,00:05:00.45,17980,18027,put-down,1,fork,18,['fork'],[18]
419,P01,P01_02,take plate,00:05:00.52,00:05:01.27,18031,18076,take,0,plate,4,['plate'],[4]
420,P01,P01_02,rinse plate,00:05:01.47,00:05:05.47,18088,18328,rinse,4,plate,4,['plate'],[4]
421,P01,P01_02,still rinsing plate,00:05:05.57,00:05:08.25,18334,18495,rinse,4,plate,4,['plate'],[4]
422,P01,P01_02,put down plate,00:05:09.10,00:05:11.17,18546,18670,put-down,1,plate,4,['plate'],[4]
423,P01,P01_02,take cutting board,00:05:09.27,00:05:10.02,18556,18601,take,0,board:cutting,19,['board:cutting'],[19]
424,P01,P01_02,rinse cutting board,00:05:10.05,00:05:19.15,18603,19149,rinse,4,board:cutting,19,['board:cutting'],[19]
425,P01,P01_02,still rinsing cutting board,00:05:19.50,00:05:24.25,19170,19455,rinse,4,board:cutting,19,['board:cutting'],[19]
426,P01,P01_02,put down cutting board,00:05:24.25,00:05:27.00,19455,19620,put-down,1,board:cutting,19,['board:cutting'],[19]
427,P01,P01_02,take sponge,00:05:25.07,00:05:27.20,19504,19632,take,0,sponge,21,['sponge'],[21]
428,P01,P01_02,squeeze sponge,00:05:26.70,00:05:27.70,19602,19662,squeeze,21,sponge,21,['sponge'],[21]
429,P01,P01_02,still squeezing sponge,00:05:27.80,00:05:33.75,19668,20025,squeeze,21,sponge,21,['sponge'],[21]
430,P01,P01_02,take rag,00:05:33.31,00:05:34.06,19998,20043,take,0,rag,32,['rag'],[32]
431,P01,P01_02,still squeezing sponge,00:05:34.16,00:05:42.76,20049,20565,squeeze,21,sponge,21,['sponge'],[21]
432,P01,P01_02,rinse rag,00:05:42.85,00:05:47.10,20571,20826,rinse,4,rag,32,['rag'],[32]
433,P01,P01_02,squeeze rag,00:05:47.20,00:05:49.20,20832,20952,squeeze,21,rag,32,['rag'],[32]
434,P01,P01_02,wipe sink,00:05:48.80,00:05:52.30,20928,21138,wipe,4,sink,33,['sink'],[33]
435,P01,P01_02,wipe sink,00:05:49.04,00:05:59.01,20942,21540,wipe,4,sink,33,['sink'],[33]
436,P01,P01_02,squeeze rag,00:05:52.40,00:05:54.90,21144,21294,squeeze,21,rag,32,['rag'],[32]
437,P01,P01_02,wipe counter,00:05:59.71,00:06:05.53,21582,21931,wipe,4,counter,78,['counter'],[78]
438,P01,P01_02,still wiping counter,00:06:04.88,00:06:07.48,21892,22048,wipe,4,counter,78,['counter'],[78]
439,P01,P01_02,wipe counter,00:06:07.58,00:06:16.73,22054,22603,wipe,4,counter,78,['counter'],[78]
440,P01,P01_02,open bin,00:06:17.71,00:06:18.97,22662,22738,open,2,bin,25,['bin'],[25]
441,P01,P01_02,throw leftovers into bin,00:06:18.99,00:06:19.74,22739,22784,throw,8,leftover,209,"['leftover', 'bin']","[209, 25]"
