participant_id,video_id,start_timestamp,stop_timestamp,narration
P01,P01_02,00:07:33.979,00:07:37.020,move chair
P01,P01_02,00:07:37.020,00:07:45.159,take eating board
P01,P01_02,00:07:45.159,00:07:46.159,open drawer
P01,P01_02,00:07:46.159,00:07:48.409,put down eating board
P01,P01_02,00:07:48.409,00:07:49.409,take lid
P01,P01_02,00:07:49.409,00:07:52.719,close lid
P01,P01_02,00:07:52.719,00:07:55.740,Take container
P01,P01_02,00:07:55.740,00:07:56.809,Open fridge
P01,P01_02,00:07:56.809,00:08:02.069,Put container into fridge
P01,P01_02,00:08:02.069,00:08:07.729,Close fridge
P01,P01_02,00:08:07.729,00:08:09.719,Take bottle
P01,P01_02,00:08:09.719,00:08:13.550,Pour water into glass
P01,P01_02,00:08:13.550,00:08:15.309,Put down bottle
P01,P01_02,00:08:15.309,00:08:16.309,Drink water
P01,P01_02,00:08:16.309,00:08:17.089,Close bottle
P01,P01_03,00:00:00.610,00:00:03.540,open door
P01,P01_03,00:00:03.540,00:00:04.610,close door
P01,P01_03,00:00:04.610,00:00:06.450,switch on lights
P01,P01_03,00:00:06.450,00:00:11.490,adjust lights
P01,P01_03,00:00:11.490,00:00:12.879,open fridge
P01,P01_03,00:00:12.879,00:00:14.539,take soy milk
P01,P01_03,00:00:14.539,00:00:15.539,take container
P01,P01_03,00:00:15.539,00:00:18.270,put back container
P01,P01_03,00:00:18.270,00:00:20.840,take container
P01,P01_03,00:00:20.840,00:00:24.350,close fridge
P01,P01_03,00:00:24.350,00:00:25.350,put down container
P01,P01_03,00:00:25.350,00:00:28.040,put down soy milk
P01,P01_03,00:00:28.040,00:00:31.680,take table cloth
P01,P01_03,00:00:31.680,00:00:33.140,move bottle
P01,P01_03,00:00:33.140,00:00:36.440,move glass
P01,P01_03,00:00:36.440,00:00:38.230,unfold tablecloth
P01,P01_03,00:00:38.230,00:00:46.280,pull down tablecloth
P01,P01_03,00:00:46.280,00:00:48.190,open cupboard
P01,P01_03,00:00:48.190,00:00:50.700,take cup
P01,P01_03,00:00:50.700,00:00:52.190,put down cup
P01,P01_03,00:00:52.190,00:00:54.309,take soy milk
P01,P01_03,00:00:54.309,00:00:56.460,shake soy milk
P01,P01_03,00:00:56.460,00:00:58.590,open soy milk
P01,P01_03,00:00:58.590,00:01:04.930,pour soy milk
P01,P01_03,00:01:04.930,00:01:10.570,close soy milk
P01,P01_03,00:01:10.570,00:01:11.570,open fridge
P01,P01_03,00:01:11.570,00:01:12.740,put down the soy milk
P01,P01_03,00:01:12.740,00:01:16.540,close fridge
P01,P01_03,00:01:16.540,00:01:18.310,open drawer
P01,P01_03,00:01:18.310,00:01:19.540,take spoon
P01,P01_03,00:01:19.540,00:01:20.540,close drawer
P01,P01_03,00:01:20.540,00:01:23.240,put down spoon
P01,P01_03,00:01:23.240,00:01:26.409,open cupboard
P01,P01_03,00:01:26.409,00:01:27.909,Take cereals
P01,P01_03,00:01:27.909,00:01:29.010,Close cupboard
P01,P01_03,00:01:29.010,00:01:35.189,Put down cereals
P01,P01_03,00:01:35.189,00:01:37.890,Open cereal bag
P01,P01_03,00:01:37.890,00:01:41.549,Extract bag
P01,P01_03,00:01:41.549,00:01:44.530,Unfold bag
P01,P01_03,00:01:44.530,00:01:50.189,Pour cereals
P01,P01_03,00:01:50.189,00:01:51.380,Still pouring cereals
P01,P01_03,00:01:51.380,00:01:54.610,Put down bag
P01,P01_04,00:00:00.780,00:00:03.480,Take cup
P01,P01_04,00:00:03.480,00:00:06.200,Put down cup
P01,P01_04,00:00:06.200,00:00:07.890,Take cereal bag
P01,P01_04,00:00:07.890,00:00:08.910,Fold cereal bag
P01,P01_04,00:00:08.910,00:00:14.730,Put cereal bag into cereal box
P01,P01_04,00:00:14.730,00:00:19.260,Close cereal box
P01,P01_04,00:00:19.260,00:00:20.260,Open cupboard
P01,P01_04,00:00:20.260,00:00:23.490,Put down cereal box
P01,P01_04,00:00:23.490,00:00:26.010,Close cupboard
P01,P01_04,00:00:26.010,00:00:31.750,Take tablecloth
P01,P01_04,00:00:31.750,00:00:37.410,Fold tablecloth
P01,P01_04,00:00:37.410,00:00:41.899,pull down tablecloth
P01,P01_04,00:00:41.899,00:00:43.170,take washing up liquid
P01,P01_04,00:00:43.170,00:00:46.819,pour washing up liquid into cup
P01,P01_04,00:00:46.819,00:00:49.050,open tap
P01,P01_04,00:00:49.050,00:00:53.859,wash cup
P01,P01_04,00:00:53.859,00:00:58.039,rinse spoon
P01,P01_04,00:00:58.039,00:01:02.839,rinse cup
P01,P01_04,00:01:02.839,00:01:05.740,turn tap
P01,P01_04,00:01:05.740,00:01:10.210,pull down cup
P01,P01_04,00:01:10.210,00:01:11.750,rinse sink
P01,P01_04,00:01:11.750,00:01:13.469,close tap
P01,P01_04,00:01:13.469,00:01:15.320,rinse hands
P01,P01_04,00:01:15.320,00:01:21.180,dry hands
P01,P01_04,00:01:21.180,00:01:22.930,take bottle
P01,P01_04,00:01:22.930,00:01:26.049,open bottle
P01,P01_04,00:01:26.049,00:01:27.049,take glass
P01,P01_04,00:01:27.049,00:01:31.500,pour water
P01,P01_04,00:01:31.500,00:01:32.500,drink water
P01,P01_04,00:01:32.500,00:01:40.200,put down bottle
P01,P01_04,00:01:40.200,00:01:41.200,put down glass
P01,P01_04,00:01:41.200,00:01:42.000,take container
P01,P01_05,00:00:04.680,00:00:06.939,open fridge
P01,P01_05,00:00:06.939,00:00:08.019,take mushrooms
P01,P01_05,00:00:08.019,00:00:10.789,move container
P01,P01_05,00:00:10.789,00:00:14.549,take sausages
P01,P01_05,00:00:14.549,00:00:17.820,put mushrooms into fridge
P01,P01_05,00:00:17.820,00:00:22.780,close fridge
P01,P01_05,00:00:22.780,00:00:26.730,put down sausages
P01,P01_05,00:00:26.730,00:00:28.530,take cutting board
P01,P01_05,00:00:28.530,00:00:30.050,put down cutting board
P01,P01_05,00:00:30.050,00:00:31.779,open cupboard
P01,P01_05,00:00:31.779,00:00:35.870,put cup into cupboard
P01,P01_05,00:00:35.870,00:00:38.250,take plate
P01,P01_05,00:00:38.250,00:00:40.390,take plate
P01,P01_05,00:00:40.390,00:00:42.470,put down plate
P01,P01_05,00:00:42.470,00:00:48.260,put plate into cupboard
P01,P01_05,00:00:48.260,00:00:49.260,take saucepan
P01,P01_05,00:00:49.260,00:00:51.420,open cupboard
P01,P01_05,00:00:51.420,00:00:54.920,move saucepans
P01,P01_05,00:00:54.920,00:00:58.840,put saucepan into cupboard
P01,P01_05,00:00:58.840,00:00:59.840,take saucepan
P01,P01_05,00:00:59.840,00:01:05.640,put on saucepan
P01,P01_05,00:01:05.640,00:01:06.640,take bowls
P01,P01_05,00:01:06.640,00:01:18.170,put bowls into cupboard
P01,P01_05,00:01:18.170,00:01:20.610,take colander
P01,P01_05,00:01:20.610,00:01:21.990,take lid
P01,P01_05,00:01:21.990,00:01:23.740,take glass
P01,P01_05,00:01:23.740,00:01:27.580,put glass into cupboard
P01,P01_05,00:01:27.580,00:01:34.110,take ladle
P01,P01_05,00:01:34.110,00:01:35.110,take cloth
P01,P01_05,00:01:35.110,00:01:40.350,dry ladle
P01,P01_05,00:01:40.350,00:01:45.080,dry ladle
P01,P01_05,00:01:45.080,00:01:46.080,open drawer
P01,P01_05,00:01:46.080,00:01:51.090,put ladle back into drawer
P01,P01_05,00:01:51.090,00:01:52.090,take knife
P01,P01_05,00:01:52.090,00:01:53.090,dry knife
P01,P01_05,00:01:53.090,00:01:54.090,put down knife
P01,P01_05,00:01:54.090,00:01:56.720,take spatula
P01,P01_05,00:01:56.720,00:01:59.470,take cutlery
P01,P01_05,00:01:59.470,00:02:00.470,open drawer
P01,P01_05,00:02:00.470,00:02:01.470,put down spatula
P01,P01_05,00:02:01.470,00:02:02.540,put down cloth
P01,P01_05,00:02:02.540,00:02:05.509,put spatula into drawer
P01,P01_05,00:02:05.509,00:02:06.979,put down cutleries
P01,P01_05,00:02:06.979,00:02:07.979,open drawer
P01,P01_05,00:02:07.979,00:02:20.909,put down cutleries
P01,P01_05,00:02:20.909,00:02:23.169,close drawers
P01,P01_05,00:02:23.169,00:02:25.150,close cupboard
P01,P01_05,00:02:25.150,00:02:26.930,close cupboard
P01,P01_05,00:02:26.930,00:02:29.870,open cupboard
P01,P01_05,00:02:29.870,00:02:31.230,take potato
P01,P01_05,00:02:31.230,00:02:34.489,close cupboard
P01,P01_05,00:02:34.489,00:02:37.079,put lid into cupboard
P01,P01_05,00:02:37.079,00:02:38.079,close cupboard
P01,P01_05,00:02:38.079,00:02:40.779,move sausages
P01,P01_05,00:02:40.779,00:02:45.189,move cutting board
P01,P01_05,00:02:45.189,00:02:46.790,take kettle
P01,P01_05,00:02:46.790,00:02:49.109,open kettle
P01,P01_05,00:02:49.109,00:02:51.329,turn off top
P01,P01_05,00:02:51.329,00:03:00.489,pour water into kettle
P01,P01_05,00:03:00.489,00:03:01.510,close tap
P01,P01_05,00:03:01.510,00:03:04.019,close kettle
P01,P01_05,00:03:04.019,00:03:05.019,put down kettle
P01,P01_05,00:03:05.019,00:03:08.949,turn on kettle
P01,P01_05,00:03:08.949,00:03:09.980,take spoon
P01,P01_05,00:03:09.980,00:03:11.879,open drawer
P01,P01_05,00:03:11.879,00:03:12.879,put spoon
P01,P01_05,00:03:12.879,00:03:14.019,close drawer
P01,P01_05,00:03:14.019,00:03:15.019,take cloth
P01,P01_05,00:03:15.019,00:03:16.859,hang cloth
P01,P01_05,00:03:16.859,00:03:17.889,open drawer
P01,P01_05,00:03:17.889,00:03:19.319,take knife
P01,P01_05,00:03:19.319,00:03:20.319,close drawer
P01,P01_05,00:03:20.319,00:03:21.659,put down knife
P01,P01_05,00:03:21.659,00:03:24.079,move knife
P01,P01_05,00:03:24.079,00:03:32.749,peel potato
P01,P01_05,00:03:32.749,00:03:46.439,peel potato
P01,P01_05,00:03:46.439,00:03:57.999,continue peeling potato
P01,P01_05,00:03:57.999,00:04:14.400,Still peeling potato
P01,P01_05,00:04:14.400,00:04:27.430,Continue peeling potato
P01,P01_05,00:04:27.430,00:04:28.430,Put down potato
P01,P01_05,00:04:28.430,00:04:38.780,Slice potato
P01,P01_05,00:04:38.780,00:04:48.970,Continue slicing potato
P01,P01_05,00:04:48.970,00:04:49.970,Put down knife
P01,P01_05,00:04:49.970,00:04:50.970,Take knife
P01,P01_05,00:04:50.970,00:04:51.970,Open drawer
P01,P01_05,00:04:51.970,00:04:52.970,Put knife in drawer
P01,P01_05,00:04:52.970,00:04:54.470,Close drawer
P01,P01_05,00:04:54.470,00:04:55.470,Take sauce pan
P01,P01_05,00:04:55.470,00:04:57.300,Put sauce pan on hot
P01,P01_05,00:04:57.300,00:04:58.300,Take cloth
P01,P01_05,00:04:58.300,00:05:00.400,Dry hands
P01,P01_05,00:05:00.400,00:05:02.479,Move cutting board
P01,P01_05,00:05:02.479,00:05:09.990,Take potato skin
P01,P01_05,00:05:09.990,00:05:10.990,open bin
P01,P01_05,00:05:10.990,00:05:14.590,throw skin into bin
P01,P01_05,00:05:14.590,00:05:15.590,take cloth
P01,P01_05,00:05:15.590,00:05:25.580,dry hands
P01,P01_05,00:05:25.580,00:05:27.500,open bin
P01,P01_05,00:05:27.500,00:05:31.520,close bin
P01,P01_05,00:05:31.520,00:05:35.729,dry hands
P01,P01_05,00:05:35.729,00:05:38.789,turn on hub
P01,P01_05,00:05:38.789,00:05:43.870,open cupboard
P01,P01_05,00:05:43.870,00:05:46.189,take frying pan
P01,P01_05,00:05:46.189,00:05:48.719,close cupboard
P01,P01_05,00:05:48.719,00:06:15.620,put pan on hub
P01,P01_05,00:06:15.620,00:06:19.370,take kettle
P01,P01_05,00:06:19.370,00:06:28.560,pour water into saucepan
P01,P01_05,00:06:28.560,00:06:33.509,still pouring water
P01,P01_05,00:06:33.509,00:06:37.370,put down kettle
P01,P01_05,00:06:37.370,00:06:38.659,take salt
P01,P01_05,00:06:38.659,00:06:40.030,open drawer
P01,P01_05,00:06:40.030,00:06:41.030,take spoon
P01,P01_05,00:06:41.030,00:06:42.780,close drawer
P01,P01_05,00:06:42.780,00:06:45.580,open salt
P01,P01_05,00:06:45.580,00:06:48.969,pour salt into spoon
P01,P01_05,00:06:48.969,00:06:53.699,pour salt
P01,P01_05,00:06:53.699,00:06:54.699,put down salt
P01,P01_05,00:06:54.699,00:06:56.800,put down spoon
P01,P01_05,00:06:56.800,00:06:57.800,take cutting board
P01,P01_05,00:06:57.800,00:07:06.449,pour potatoes into saucepan
P01,P01_05,00:07:06.449,00:07:13.150,put down cutting board
P01,P01_05,00:07:13.150,00:07:19.529,throw sausage sleeve
P01,P01_05,00:07:19.529,00:07:24.819,take sausages
P01,P01_05,00:07:24.819,00:07:38.789,open sausage box
P01,P01_05,00:07:38.789,00:07:41.620,throw plastic into bin
P01,P01_05,00:07:41.620,00:07:45.699,close bin
P01,P01_05,00:07:45.699,00:07:49.240,dry hands
P01,P01_05,00:07:49.240,00:07:52.309,open cupboard
P01,P01_05,00:07:52.309,00:07:53.309,take cutting board
P01,P01_05,00:07:53.309,00:07:56.169,close cupboard
P01,P01_05,00:07:56.169,00:07:57.169,move bottle
P01,P01_05,00:07:57.169,00:07:58.529,move glass
P01,P01_05,00:07:58.529,00:08:00.860,move glass
P01,P01_05,00:08:00.860,00:08:01.860,put down cutting board
P01,P01_05,00:08:01.860,00:08:03.930,open drawer
P01,P01_05,00:08:03.930,00:08:06.439,take knife
P01,P01_05,00:08:06.439,00:08:10.180,take bread
P01,P01_05,00:08:10.180,00:08:13.120,put down bread
P01,P01_05,00:08:13.120,00:08:20.090,slice bread
P01,P01_05,00:08:20.090,00:08:27.969,continue slicing bread
P01,P01_05,00:08:27.969,00:08:32.190,put down knife
P01,P01_05,00:08:32.190,00:08:33.190,take bread bag
P01,P01_05,00:08:33.190,00:08:34.599,put bread in bag
P01,P01_05,00:08:34.599,00:08:38.620,fold bag
P01,P01_05,00:08:38.620,00:08:43.440,put down bag
P01,P01_05,00:08:43.440,00:08:49.300,put down cutting board
P01,P01_05,00:08:49.300,00:08:51.260,take table cloth
P01,P01_05,00:08:51.260,00:08:52.970,unfold table cloth
P01,P01_05,00:08:52.970,00:08:56.920,move plate
P01,P01_05,00:08:56.920,00:09:01.060,Dry blades
P01,P01_05,00:09:01.060,00:09:02.850,Put blade down
P01,P01_05,00:09:02.850,00:09:05.370,Open drawer
P01,P01_05,00:09:05.370,00:09:06.370,Take fork
P01,P01_05,00:09:06.370,00:09:08.149,Close drawer
P01,P01_05,00:09:08.149,00:09:23.550,Put down fork
P01,P01_05,00:09:23.550,00:09:26.070,Take bottle
P01,P01_05,00:09:26.070,00:09:27.649,Open bottle
P01,P01_05,00:09:27.649,00:09:30.110,Turn on tap
P01,P01_05,00:09:30.110,00:09:41.959,Pour water into bottle
P01,P01_05,00:09:41.959,00:09:44.760,Turn off tap
P01,P01_05,00:09:44.760,00:10:32.759,put bottle down
P01,P01_05,00:10:32.759,00:10:38.470,take fruit box
P01,P01_05,00:10:38.470,00:10:46.509,open fruit box
P01,P01_05,00:10:46.509,00:10:49.250,take mesh
P01,P01_05,00:10:49.250,00:10:50.250,open bin
P01,P01_05,00:10:50.250,00:10:51.250,throw mesh into bin
P01,P01_05,00:10:51.250,00:10:54.070,close bin
P01,P01_05,00:10:54.070,00:10:56.110,Take fruit box
P01,P01_05,00:10:56.110,00:11:12.220,Wash fruit
P01,P01_05,00:11:12.220,00:11:19.079,Continue washing fruit
P01,P01_05,00:11:19.079,00:11:27.639,Turn off tap
P01,P01_05,00:11:27.639,00:11:29.470,Put fruit onto table
P01,P01_05,00:11:29.470,00:11:32.500,Dry hands
P01,P01_05,00:11:32.500,00:11:36.050,Adjust hob
P01,P01_05,00:11:36.050,00:11:38.910,Take sausages
P01,P01_05,00:11:38.910,00:11:46.160,Put sausages onto pan
P01,P01_05,00:11:46.160,00:11:47.440,Adjust hob
P01,P01_05,00:11:47.440,00:11:58.620,Put sausages onto pan
P01,P01_05,00:11:58.620,00:12:06.440,Throw box into lid into bin
P01,P01_05,00:12:06.440,00:12:17.310,dry hands
P01,P01_05,00:12:17.310,00:12:22.139,hang clothes
P01,P01_05,00:12:22.139,00:12:29.690,take clothes
P01,P01_05,00:12:29.690,00:13:00.089,hang clothes
P01,P01_05,00:13:00.089,00:13:04.190,open drawer
P01,P01_05,00:13:04.190,00:13:09.100,take tongs
P01,P01_05,00:13:09.100,00:13:11.620,put down tongs
P01,P01_05,00:13:11.620,00:13:12.620,take spoon
P01,P01_05,00:13:12.620,00:13:19.360,stir
P01,P01_05,00:13:19.360,00:13:28.009,put down spoon
P01,P01_05,00:13:28.009,00:14:02.360,adjust hop
P01,P01_05,00:14:02.360,00:15:11.020,move saucepan
P01,P01_05,00:15:11.020,00:15:46.079,adjust hub
P01,P01_05,00:15:46.079,00:15:50.029,open drawer
P01,P01_05,00:15:50.029,00:15:51.029,open drawer
P01,P01_05,00:15:51.029,00:15:55.980,close drawer
P01,P01_05,00:15:55.980,00:15:57.399,take lighter
P01,P01_05,00:15:57.399,00:15:59.959,take candle
P01,P01_05,00:15:59.959,00:16:09.240,turn on candle
P01,P01_05,00:16:09.240,00:16:11.730,put down candle
P01,P01_05,00:16:11.730,00:16:12.939,open drawer
P01,P01_05,00:16:12.939,00:16:13.939,close drawer
P01,P01_05,00:16:13.939,00:16:17.670,open drawer
P01,P01_05,00:16:17.670,00:16:19.910,take tong
P01,P01_05,00:16:19.910,00:16:22.180,flip sausage
P01,P01_05,00:16:22.180,00:16:27.180,flip sausage
P01,P01_05,00:16:27.180,00:16:28.180,Flip sausage
P01,P01_05,00:16:28.180,00:16:35.110,Flip sausage
P01,P01_05,00:16:35.110,00:16:37.579,Flip sausage
P01,P01_05,00:16:37.579,00:16:38.579,Flip sausage
P01,P01_05,00:16:38.579,00:17:15.470,Flip sausage
P01,P01_05,00:17:15.470,00:17:16.470,Flip sausage
P01,P01_05,00:17:16.470,00:17:21.321,Flip sausage
P01,P01_05,00:17:21.321,00:17:30.790,Flip sausage
P01,P01_05,00:17:30.790,00:17:31.790,Flip sausage
P01,P01_05,00:17:31.790,00:18:01.690,heat sausage
P01,P01_05,00:18:01.690,00:18:02.690,put down tong
P01,P01_05,00:18:02.690,00:18:07.850,take knife
P01,P01_05,00:18:07.850,00:18:08.850,check potato
P01,P01_05,00:18:08.850,00:18:11.870,put down knife
P01,P01_05,00:18:11.870,00:18:13.290,adjust hob
P01,P01_05,00:18:13.290,00:18:14.590,take tong
P01,P01_05,00:18:14.590,00:18:23.340,adjust hob
P01,P01_05,00:18:23.340,00:18:29.880,turn sausage
P01,P01_05,00:18:29.880,00:18:40.050,turn sausage
P01,P01_05,00:18:40.050,00:18:48.250,turn sausage
P01,P01_05,00:18:48.250,00:18:51.350,turn sausage
P01,P01_05,00:18:51.350,00:18:55.400,turn sausage
P01,P01_05,00:18:55.400,00:19:00.870,turn sausage
P01,P01_05,00:19:00.870,00:19:10.260,put down tong
P01,P01_05,00:19:10.260,00:19:27.280,adjust hob
P01,P01_05,00:19:27.280,00:19:28.780,turn off hob
P01,P01_05,00:19:28.780,00:19:31.310,take saucepan
P01,P01_05,00:19:31.310,00:19:32.320,take colander
P01,P01_05,00:19:32.320,00:19:36.870,drain potato
P01,P01_05,00:19:36.870,00:19:43.680,put down saucepan
P01,P01_05,00:19:43.680,00:19:49.010,pour potato onto plate
P01,P01_05,00:19:49.010,00:19:52.160,put down colander
P01,P01_05,00:19:52.160,00:19:53.410,take oil
P01,P01_05,00:19:53.410,00:19:54.950,put down oil
P01,P01_05,00:19:54.950,00:19:56.310,take sausages
P01,P01_05,00:19:56.310,00:19:57.310,take fork
P01,P01_05,00:19:57.310,00:20:00.830,move potatoes
P01,P01_05,00:20:00.830,00:20:15.020,place sausages into pan
P01,P01_05,00:20:15.020,00:20:18.150,put down frying pan
P01,P01_05,00:20:18.150,00:20:19.150,wash pan
P01,P01_05,00:20:19.150,00:20:26.750,wash pan
P01,P01_05,00:20:26.750,00:20:27.750,close tap
P01,P01_05,00:20:27.750,00:20:31.200,take olive oil
P01,P01_05,00:20:31.200,00:20:32.200,Open oil
P01,P01_05,00:20:32.200,00:20:38.890,Pour oil
P01,P01_05,00:20:38.890,00:20:42.280,Close oil
P01,P01_05,00:20:42.280,00:20:46.620,Put down oil
P01,P01_05,00:20:46.620,00:20:47.620,Take rosemary
P01,P01_05,00:20:47.620,00:20:49.900,Open rosemary
P01,P01_05,00:20:49.900,00:20:57.010,Sprinkle rosemary
P01,P01_05,00:20:57.010,00:20:58.010,Close rosemary
P01,P01_05,00:20:58.010,00:21:00.030,Put rosemary down
P01,P01_05,00:21:00.030,00:21:03.950,?
P01,P01_05,00:21:03.950,00:21:05.760,Take knife
P01,P01_05,00:21:05.760,00:21:06.559,Mix food
P01,P01_06,00:00:00.590,00:00:02.889,take plate
P01,P01_06,00:00:02.889,00:00:06.080,put down knife
P01,P01_06,00:00:06.080,00:00:07.480,open bin
P01,P01_06,00:00:07.480,00:00:12.110,throw leftovers into bin
P01,P01_06,00:00:12.110,00:00:15.630,close bin
P01,P01_06,00:00:15.630,00:00:19.100,put down plate and fork
P01,P01_06,00:00:19.100,00:00:20.100,take cutting board
P01,P01_06,00:00:20.100,00:00:22.600,put down cutting board
P01,P01_06,00:00:22.600,00:00:27.039,put down glass
P01,P01_06,00:00:27.039,00:00:29.359,move cutting board
P01,P01_06,00:00:29.359,00:00:30.359,take fruit
P01,P01_06,00:00:30.359,00:00:32.460,put down fruit
P01,P01_06,00:00:32.460,00:00:37.800,take tablecloth
P01,P01_06,00:00:37.800,00:00:41.460,shake tablecloth
P01,P01_06,00:00:41.460,00:00:51.300,Fold tablecloth
P01,P01_06,00:00:51.300,00:00:55.469,Put tablecloth
P01,P01_06,00:00:55.469,00:00:57.550,Take sponge
P01,P01_06,00:00:57.550,00:00:59.780,Pour washing up liquid
P01,P01_06,00:00:59.780,00:01:01.430,Put down washing up liquid
P01,P01_06,00:01:01.430,00:01:03.850,Take fork
P01,P01_06,00:01:03.850,00:01:05.770,Open tap
P01,P01_06,00:01:05.770,00:01:09.899,Wash fork
P01,P01_06,00:01:09.899,00:01:10.899,Put down fork
P01,P01_06,00:01:10.899,00:01:11.899,Take spoon
P01,P01_06,00:01:11.899,00:01:13.159,Wash spoon
P01,P01_06,00:01:13.159,00:01:14.490,Put down spoon
P01,P01_06,00:01:14.490,00:01:15.509,Take knife
P01,P01_06,00:01:15.509,00:01:21.039,Wash knife
P01,P01_06,00:01:21.039,00:01:22.039,Put down knife
P01,P01_06,00:01:22.039,00:01:23.569,Take cutting board
P01,P01_06,00:01:23.569,00:01:32.419,Wash cutting board
P01,P01_06,00:01:32.419,00:01:33.849,Put down cutting board
P01,P01_06,00:01:33.849,00:01:35.209,Take tong
P01,P01_06,00:01:35.209,00:01:47.520,Wash tong
P01,P01_06,00:01:47.520,00:01:48.579,Put down tong
P01,P01_06,00:01:48.579,00:01:49.649,Take knife
P01,P01_06,00:01:49.649,00:01:56.289,Wash knife
P01,P01_06,00:01:56.289,00:01:57.559,Put down knife
P01,P01_06,00:01:57.559,00:01:58.559,Take plate
P01,P01_06,00:01:58.559,00:02:02.090,Take glass
P01,P01_06,00:02:02.090,00:02:03.090,Wash glass
P01,P01_06,00:02:03.090,00:02:04.090,Put down glass
P01,P01_06,00:02:04.090,00:02:06.090,Take plate
P01,P01_06,00:02:06.090,00:02:07.739,Turn on tap
P01,P01_06,00:02:07.739,00:02:08.739,Rinse plate
P01,P01_06,00:02:08.739,00:02:19.260,Wash plate
P01,P01_06,00:02:19.260,00:02:20.390,continue washing plate
P01,P01_06,00:02:20.390,00:02:25.439,hold the plate
P01,P01_06,00:02:25.439,00:02:27.269,take pan
P01,P01_06,00:02:27.269,00:02:28.269,wash pan
P01,P01_06,00:02:28.269,00:02:29.269,put down pan
